"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.6666666666666667","0.018102009591011253","0.6","0.3839080459770115","30","2","false","6f919188220b0c82be4439bb63dd189e_fungi","25.533333333333335","0","30","0","0.983739837398374","false","0","6f919188220b0c82be4439bb63dd189e_fungi","1152","0.2837037037037037"
"1.9777777777777779","0.007884582148363132","0.5056179775280899","0.26666666666666666","15","3","false","cc72eaa86c2be573136acdf59cda9fc3_oomycete","15.933333333333334","0","15","0","0.9761517615176153","false","0","cc72eaa86c2be573136acdf59cda9fc3_oomycete","406","0.20692640692640693"
"2.022222222222222","0.006326445686840413","0.4945054945054945","0.2857142857142857","14","3","false","5a7fabdfc2b1915ca336712e300eb727_eukaryote","17.071428571428573","0","14","0","0.9750677506775067","false","0","5a7fabdfc2b1915ca336712e300eb727_eukaryote","306","0.2306949806949807"
"2.077777777777778","0.0019372517532768837","0.48128342245989303","0.10714285714285714","8","3","false","c2ff2968fc5eb368695f90ee12c20b86_bacteria","20.625","0","8","0","0.9737127371273713","false","0","c2ff2968fc5eb368695f90ee12c20b86_bacteria","136","0.28125"
"1.7333333333333334","0.018984602787960193","0.5769230769230769","0.36231884057971014","24","2","false","eb9cdec519d0a08dcfb47dfac31c9b82_bacteria","22.0","0","24","0","0.9821138211382113","false","0","eb9cdec519d0a08dcfb47dfac31c9b82_bacteria","970","0.24672284644194756"
"1.8222222222222222","0.011002507409815137","0.5487804878048781","0.391812865497076","19","3","false","c256985cf7f385fa0e158aac9692f64d_bacteria","21.789473684210527","0","19","0","0.9799457994579945","false","0","c256985cf7f385fa0e158aac9692f64d_bacteria","602","0.25045372050816694"
"1.7","0.009162756486706891","0.5882352941176471","0.5052910052910053","28","3","false","9fc26e6596f0b0189c6b268cc4d8d67b_fungi","27.964285714285715","0","28","0","0.9829268292682927","false","0","9fc26e6596f0b0189c6b268cc4d8d67b_fungi","668","0.31737012987012986"
"1.7555555555555555","0.013216186596746091","0.569620253164557","0.31521739130434784","24","3","false","4745af0659fd8962bab4c6f134456248_fungi","24.75","0","24","0","0.9815718157181572","false","0","4745af0659fd8962bab4c6f134456248_fungi","890","0.28125"
"2.066666666666667","0.0031897612580258864","0.48387096774193544","0.15555555555555556","10","3","false","99318de41dd49424cad9bf4501ab86ce_eukaryote","19.9","0","10","0","0.9739837398373983","false","0","99318de41dd49424cad9bf4501ab86ce_eukaryote","194","0.27361111111111114"
"1.8111111111111111","0.012081418132872758","0.5521472392638037","0.3473684210526316","20","3","false","1f97c28f91d9a257362352f7c2958eb5_eukaryote","22.45","0","20","0","0.9802168021680218","false","0","1f97c28f91d9a257362352f7c2958eb5_eukaryote","662","0.25804597701149423"
"2.1","0.003418963227207676","0.47619047619047616","0.2222222222222222","10","3","false","acc6f82c660def2e2f383dfb4f075933_eukaryote","19.0","0","10","0","0.973170731707317","false","0","acc6f82c660def2e2f383dfb4f075933_eukaryote","186","0.275"
"1.9111111111111112","0.006509436936955641","0.5232558139534883","0.21978021978021978","14","3","false","0a78918b318c9a666440b19941b2c94e_bacteria","20.714285714285715","0","14","0","0.9777777777777777","false","0","0a78918b318c9a666440b19941b2c94e_bacteria","428","0.2487091222030981"
"1.788888888888889","0.009312602038440452","0.5590062111801242","0.45652173913043476","24","3","false","5d0942009326032f72c94ca27dc2015d_bacteria","25.708333333333332","0","24","0","0.9807588075880758","false","0","5d0942009326032f72c94ca27dc2015d_bacteria","678","0.30245098039215684"
"1.7666666666666666","0.01253532663521845","0.5660377358490566","0.39666666666666667","25","3","false","0c0605a3c4b75dfc31857a9167487df1_bacteria","22.96","0","25","0","0.9813008130081301","false","0","0c0605a3c4b75dfc31857a9167487df1_bacteria","896","0.2669767441860465"
"1.7444444444444445","0.01459696196764177","0.5732484076433121","0.3333333333333333","25","3","false","0cb8dc0c56bd0e3524dba46d210b26c9_bacteria","22.84","0","25","0","0.9818428184281842","false","0","0cb8dc0c56bd0e3524dba46d210b26c9_bacteria","970","0.2595454545454545"
"2.011111111111111","0.0015263280696342677","0.4972375690607735","0.4444444444444444","10","3","false","10608cb99e86b1430b6507d8fcb500e6_bacteria","27.7","0","10","0","0.9753387533875338","false","0","10608cb99e86b1430b6507d8fcb500e6_bacteria","120","0.35384615384615387"
"1.7222222222222223","0.022083844594058454","0.5806451612903225","0.30666666666666664","25","2","false","30432de9f6dd4c74cc5042a8d0ece70f_bacteria","20.44","0","25","0","0.9823848238482386","false","0","30432de9f6dd4c74cc5042a8d0ece70f_bacteria","1216","0.2292134831460674"
"1.9444444444444444","0.0035317247814695986","0.5142857142857143","0.3717948717948718","13","3","false","20b02741232f1c067a84cab7b52256ee_bacteria","20.307692307692307","0","13","0","0.9769647696476965","false","0","20b02741232f1c067a84cab7b52256ee_bacteria","208","0.24765478424015008"
"1.9333333333333333","0.0025175819458078575","0.5172413793103449","0.46153846153846156","13","3","false","44753606b01dd5d899e0c372598c574c_bacteria","21.384615384615383","0","13","0","0.9772357723577236","false","0","44753606b01dd5d899e0c372598c574c_bacteria","198","0.25764596848934196"
"1.7777777777777777","0.007829481598090044","0.5625","0.4142857142857143","21","3","false","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria","23.142857142857142","0","21","0","0.981029810298103","false","0","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria","592","0.26003210272873195"
"1.711111111111111","0.015128343842737604","0.5844155844155845","0.40307692307692305","26","2","false","25f16fb9e13dc11d9cdb2563441d93ea_fungi","25.807692307692307","0","26","0","0.9826558265582657","false","0","25f16fb9e13dc11d9cdb2563441d93ea_fungi","952","0.2895419187554019"
"1.5444444444444445","0.02237772833859549","0.6474820143884892","0.42560975609756097","41","2","false","5f279c746c8e0dc1b9305887f0cbae5a_fungi","26.5609756097561","0","41","0","0.9867208672086721","false","0","5f279c746c8e0dc1b9305887f0cbae5a_fungi","1866","0.2951219512195122"
"2.088888888888889","0.002649637947339109","0.4787234042553191","0.21428571428571427","8","3","false","850f9456f23d337e109baafd956b54d6_eukaryote","18.875","0","8","0","0.9734417344173442","false","0","850f9456f23d337e109baafd956b54d6_eukaryote","170","0.2586805555555556"
"1.8333333333333333","0.012746569638795145","0.5454545454545455","0.28421052631578947","20","3","false","f3f92c383527fe95a92d58291e300654_bacteria","20.2","0","20","0","0.9796747967479674","false","0","f3f92c383527fe95a92d58291e300654_bacteria","678","0.2376470588235294"
"1.7222222222222223","0.008459432463217","0.5806451612903225","0.51","25","2","false","007761694cceb108c141cce8750b23b5_fungi","27.44","0","25","0","0.9823848238482386","false","0","007761694cceb108c141cce8750b23b5_fungi","618","0.3048888888888889"
"2.033333333333333","0.005114692118001555","0.49180327868852464","0.1111111111111111","10","3","false","f797cf2765402dd3d1f72f7838c4a54c_oomycete","17.5","0","10","0","0.9747967479674797","false","0","f797cf2765402dd3d1f72f7838c4a54c_oomycete","228","0.23066666666666666"
"1.8777777777777778","0.009892654971497649","0.5325443786982249","0.175","16","3","false","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote","18.3125","0","16","0","0.978590785907859","false","0","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote","508","0.21726190476190477"
"1.7444444444444445","0.007293818969387094","0.5732484076433121","0.4927536231884058","24","3","false","6025a8d68dfe9ed561f3501b70ef5274_bacteria","25.625","0","24","0","0.9818428184281842","false","0","6025a8d68dfe9ed561f3501b70ef5274_bacteria","568","0.28792134831460675"
"1.711111111111111","0.013481320653816334","0.5844155844155845","0.41846153846153844","26","2","false","162bf54549080b290d1ec8b0e6afbc1b_bacteria","24.73076923076923","0","26","0","0.9826558265582657","false","0","162bf54549080b290d1ec8b0e6afbc1b_bacteria","910","0.2747863247863248"
"1.6555555555555554","0.01579591069719919","0.6040268456375839","0.4172043010752688","31","2","false","d0c26a44a7a8b6ee4ba716861fc44da2_bacteria","24.096774193548388","0","31","0","0.984010840108401","false","0","d0c26a44a7a8b6ee4ba716861fc44da2_bacteria","1020","0.267741935483871"
"1.8666666666666667","0.009069423638749937","0.5357142857142857","0.2916666666666667","16","3","false","d48f4cda1feee6851d5bcf2d520066b9_bacteria","21.9375","0","16","0","0.9788617886178862","false","0","d48f4cda1feee6851d5bcf2d520066b9_bacteria","484","0.25735294117647056"
"1.6777777777777778","0.018110955864999705","0.5960264900662251","0.4172043010752688","31","3","false","613010f6345bf00e94847229463fe089_bacteria","25.774193548387096","0","31","0","0.9834688346883469","false","0","613010f6345bf00e94847229463fe089_bacteria","1166","0.2928885630498534"
"1.7","0.01749210455809528","0.5882352941176471","0.4014778325123153","29","3","false","cfad561ce0a5f1aaddf0970d204a1e35_bacteria","23.82758620689655","0","29","0","0.9829268292682927","false","0","cfad561ce0a5f1aaddf0970d204a1e35_bacteria","1120","0.2707680250783699"
"1.9777777777777779","0.002239454637613524","0.5056179775280899","0.5641025641025641","13","3","false","9de1b23e9381d3596dec0fd5a5bfc900_bacteria","24.692307692307693","0","13","0","0.9761517615176153","false","0","9de1b23e9381d3596dec0fd5a5bfc900_bacteria","134","0.3155818540433925"
"1.6444444444444444","0.012279304993974977","0.6081081081081081","0.46774193548387094","32","2","false","958e14f4806af8a06db61870561138f7_bacteria","26.25","0","32","0","0.9842818428184281","false","0","958e14f4806af8a06db61870561138f7_bacteria","918","0.2916666666666667"
"1.6888888888888889","0.007703998301183047","0.5921052631578947","0.5241379310344828","30","3","false","ed6fcc3e0305e5fa551e1c67f33c1226_bacteria","27.866666666666667","0","30","0","0.9831978319783198","false","0","ed6fcc3e0305e5fa551e1c67f33c1226_bacteria","664","0.31666666666666665"
"1.7333333333333334","0.005393180804846834","0.5769230769230769","0.52","25","3","false","cb7f33c9ab6b6cc48e850692a6e57201_bacteria","25.96","0","25","0","0.9821138211382113","false","0","cb7f33c9ab6b6cc48e850692a6e57201_bacteria","482","0.29168539325842696"
"1.7222222222222223","0.010352108458840556","0.5806451612903225","0.49002849002849","27","3","false","6b9ca3313d241ab32629d7d007bfa458_bacteria","27.185185185185187","0","27","0","0.9823848238482386","false","0","6b9ca3313d241ab32629d7d007bfa458_bacteria","768","0.30892255892255893"
"1.6333333333333333","0.02010537023741209","0.6122448979591837","0.3787878787878788","33","2","false","d4ced3fcf757696111ad371371ff4cce_fungi","25.96969696969697","0","33","0","0.9845528455284553","false","0","d4ced3fcf757696111ad371371ff4cce_fungi","1294","0.28855218855218856"
"1.7555555555555555","0.011201456244986821","0.569620253164557","0.48923076923076925","26","3","false","8d7bfbf1d9cc089639fe484763c3f188_oomycete","26.73076923076923","0","26","0","0.9815718157181572","false","0","8d7bfbf1d9cc089639fe484763c3f188_oomycete","700","0.31082289803220037"
"1.7666666666666666","0.007468123199778827","0.5660377358490566","0.4308300395256917","23","3","false","d9e763753ea6a20c2a574df095f60580_eukaryote","25.47826086956522","0","23","0","0.9813008130081301","false","0","d9e763753ea6a20c2a574df095f60580_eukaryote","500","0.28952569169960474"
"2.033333333333333","0.005329331482013602","0.49180327868852464","0.4696969696969697","12","3","false","ad1bc6953fe661253a1301a0dffd0535_bacteria","25.166666666666668","0","12","0","0.9747967479674797","false","0","ad1bc6953fe661253a1301a0dffd0535_bacteria","362","0.3424657534246575"
"2.2555555555555555","3.5335160054261175E-4","0.4433497536945813","0.16666666666666666","4","3","false","871638cacece191a60d3f3fe9407c592_bacteria","22.5","0","4","0","0.9693766937669377","false","0","871638cacece191a60d3f3fe9407c592_bacteria","22","0.36065573770491804"
"1.788888888888889","0.012203600952037558","0.5590062111801242","0.354978354978355","22","3","false","ce8fe047f6c78ee3610cc355efd59beb_bacteria","22.272727272727273","0","22","0","0.9807588075880758","false","0","ce8fe047f6c78ee3610cc355efd59beb_bacteria","744","0.2584566596194503"
"1.9666666666666666","0.004624742753236047","0.5084745762711864","0.34065934065934067","14","3","false","8da1ea508fd29598a72e6a69c9fb5bad_fungi","22.928571428571427","0","14","0","0.9764227642276422","false","0","8da1ea508fd29598a72e6a69c9fb5bad_fungi","288","0.29304029304029305"
"1.9","0.007038440530651089","0.5263157894736842","0.2967032967032967","14","3","false","394dace7cd674dc9355c4f64bfada83f_eukaryote","21.785714285714285","0","14","0","0.9780487804878049","false","0","394dace7cd674dc9355c4f64bfada83f_eukaryote","462","0.2585034013605442"
"1.9333333333333333","0.006804017158750839","0.5172413793103449","0.27472527472527475","14","3","false","2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote","19.785714285714285","0","14","0","0.9772357723577236","false","0","2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote","372","0.24128919860627177"
"1.8666666666666667","0.009508838303232127","0.5357142857142857","0.2","16","3","false","5d45291972b34cd7f9c4cd55ca8a95ea_bacteria","20.0","0","16","0","0.9788617886178862","false","0","5d45291972b34cd7f9c4cd55ca8a95ea_bacteria","516","0.23255813953488372"
"1.8111111111111111","0.016576969136739332","0.5521472392638037","0.23333333333333334","21","3","false","fb613c9c4a86c7589b321ffb051a485c_bacteria","19.666666666666668","0","21","0","0.9802168021680218","false","0","fb613c9c4a86c7589b321ffb051a485c_bacteria","854","0.230812324929972"
"1.988888888888889","0.004387975277805241","0.5027932960893855","0.3333333333333333","13","3","false","2b58ac3373c047a1eebbf7a75e2e0552_fungi","21.384615384615383","0","13","0","0.9758807588075881","false","0","2b58ac3373c047a1eebbf7a75e2e0552_fungi","274","0.27416173570019725"
"1.988888888888889","0.0024448311132397823","0.5027932960893855","0.2727272727272727","11","3","false","3f795849e5ab98c40f875a580004f9f7_eukaryote","23.818181818181817","0","11","0","0.9758807588075881","false","0","3f795849e5ab98c40f875a580004f9f7_eukaryote","178","0.3003452243958573"
"1.7444444444444445","0.017472169374728303","0.5732484076433121","0.34","25","3","false","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","22.96","0","25","0","0.9818428184281842","false","0","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","1060","0.2609090909090909"
"2.088888888888889","0.0026080861138362403","0.4787234042553191","0.3055555555555556","9","3","false","61ee56e0408347b925580754c0228fac_bacteria","24.444444444444443","0","9","0","0.9734417344173442","false","0","61ee56e0408347b925580754c0228fac_bacteria","200","0.34444444444444444"
"1.988888888888889","0.003295911200798564","0.5027932960893855","0.23636363636363636","11","3","false","87175665ea2f0ba525a6c4bce5e2d7f2_bacteria","24.09090909090909","0","11","0","0.9758807588075881","false","0","87175665ea2f0ba525a6c4bce5e2d7f2_bacteria","254","0.3037974683544304"
"1.9666666666666666","0.006021051383608378","0.5084745762711864","0.15151515151515152","12","3","false","a4496dfdf6cfe898e6e51cec293e31ef_bacteria","18.583333333333332","0","12","0","0.9764227642276422","false","0","a4496dfdf6cfe898e6e51cec293e31ef_bacteria","308","0.23125"
"1.9333333333333333","0.0029182972039985744","0.5172413793103449","0.45454545454545453","11","3","false","41e3305635db95437d26c71fbb3e9886_bacteria","24.363636363636363","0","11","0","0.9772357723577236","false","0","41e3305635db95437d26c71fbb3e9886_bacteria","196","0.288961038961039"
"1.8111111111111111","0.011754272964416394","0.5521472392638037","0.3","21","3","false","30915dab539abea2a31d47ae7d90792e_bacteria","21.61904761904762","0","21","0","0.9802168021680218","false","0","30915dab539abea2a31d47ae7d90792e_bacteria","734","0.2513842746400886"
"1.7555555555555555","0.009386278597044707","0.569620253164557","0.4268774703557312","23","3","false","e02440bc2cf2fbd51ab6c6a48c297786_fungi","27.130434782608695","0","23","0","0.9815718157181572","false","0","e02440bc2cf2fbd51ab6c6a48c297786_fungi","716","0.3048363458720078"
"1.6888888888888889","0.011536074020588519","0.5921052631578947","0.45320197044334976","29","3","false","45072f0f90af585d84d9e8b285570885_fungi","26.655172413793103","0","29","0","0.9831978319783198","false","0","45072f0f90af585d84d9e8b285570885_fungi","918","0.29949631925610226"
"1.7777777777777777","0.008028040896851303","0.5625","0.4505928853754941","23","3","false","1e2dd0b096801694733a077125a20228_bacteria","27.347826086956523","0","23","0","0.981029810298103","false","0","1e2dd0b096801694733a077125a20228_bacteria","596","0.31434282858570717"
"2.088888888888889","0.00367695144174433","0.4787234042553191","0.35555555555555557","10","3","false","eaa0ba9ff4398edf205048df9a36f578_fungi","17.7","0","10","0","0.9734417344173442","false","0","eaa0ba9ff4398edf205048df9a36f578_fungi","218","0.24788732394366197"
"1.9","0.0033570386376398638","0.5263157894736842","0.5238095238095238","15","3","false","54693a9cf3c76c547dc9b56b6e9b266f_bacteria","23.933333333333334","0","15","0","0.9780487804878049","false","0","54693a9cf3c76c547dc9b56b6e9b266f_bacteria","218","0.2849206349206349"
"1.8111111111111111","0.013870268933845674","0.5521472392638037","0.22875816993464052","18","3","false","84b78558c3c317566a13f29ab950da23_fungi","19.444444444444443","0","18","0","0.9802168021680218","false","0","84b78558c3c317566a13f29ab950da23_fungi","750","0.22032828282828282"
"1.9222222222222223","0.00408261950310402","0.5202312138728323","0.4358974358974359","13","3","false","16010d640ae1f9ef8b46d9778d31166d_fungi","24.846153846153847","0","13","0","0.9775067750677506","false","0","16010d640ae1f9ef8b46d9778d31166d_fungi","282","0.2957875457875458"
"1.9555555555555555","0.002956496886062598","0.5113636363636364","0.32727272727272727","11","3","false","2a50651b2cbc9fc60afae81923de86d5_eukaryote","23.181818181818183","0","11","0","0.9766937669376694","false","0","2a50651b2cbc9fc60afae81923de86d5_eukaryote","216","0.2792990142387733"
"2.0555555555555554","0.0047862649925304685","0.4864864864864865","0.17777777777777778","10","3","false","cdfb9490b3e043a9832cbace39b2d3fb_eukaryote","19.5","0","10","0","0.9742547425474254","false","0","cdfb9490b3e043a9832cbace39b2d3fb_eukaryote","244","0.26216216216216215"
"2.066666666666667","0.003425730702980534","0.48387096774193544","0.2222222222222222","9","3","false","a11e7d00f7f42af59b01f4684a52fa9d_bacteria","18.555555555555557","0","9","0","0.9739837398373983","false","0","a11e7d00f7f42af59b01f4684a52fa9d_bacteria","196","0.25308641975308643"
"1.8777777777777778","0.004752881009581707","0.5325443786982249","0.37142857142857144","15","3","false","cd6040e6b124b405e0a57b6b2bc182a8_fungi","23.866666666666667","0","15","0","0.978590785907859","false","0","cd6040e6b124b405e0a57b6b2bc182a8_fungi","250","0.2775193798449612"
"2.0","0.002655928647239289","0.5","0.3888888888888889","9","3","false","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote","21.444444444444443","0","9","0","0.975609756097561","false","0","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote","224","0.26666666666666666"
"2.1777777777777776","2.9037066698189905E-4","0.4591836734693878","0.3","5","3","false","0b01e4d6558506012d0e1eaf493a5ded_eukaryote","26.4","0","5","0","0.9712737127371274","false","0","0b01e4d6558506012d0e1eaf493a5ded_eukaryote","22","0.38529411764705884"
"2.1444444444444444","0.0022657005862465967","0.46632124352331605","0.35714285714285715","8","3","false","39d163834966cd25a456abec8a6fb0a4_oomycete","15.75","0","8","0","0.9720867208672086","false","0","39d163834966cd25a456abec8a6fb0a4_oomycete","126","0.22977941176470587"
"2.2222222222222223","9.980259681880643E-4","0.44999999999999996","0.2","6","3","false","0f9788d4711e28f5164af206bb783e13_oomycete","17.833333333333332","0","6","0","0.970189701897019","false","0","0f9788d4711e28f5164af206bb783e13_oomycete","50","0.2804232804232804"
