"Cor","CorrType","EdgeBetweenness","interaction","name","Pvalue","selected","shared interaction","shared name"
"0.1561","Positive","15.648003721910513","interacts with","7cf039e6626761ed4dc865aee7e775a5_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.047","false","interacts with","7cf039e6626761ed4dc865aee7e775a5_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1486","Negative","17.330130637441403","interacts with","3c491ac457174deda16980612d97ab4f_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.034","false","interacts with","3c491ac457174deda16980612d97ab4f_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1936","Negative","11.748368369772253","interacts with","6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.004","false","interacts with","6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1773","Negative","10.685854635951776","interacts with","18f83f1b38e7d46908c0805e2c1960e4_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.013","false","interacts with","18f83f1b38e7d46908c0805e2c1960e4_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.2404","Negative","11.016439876133077","interacts with","2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.001","false","interacts with","2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1521","Negative","10.71596125456687","interacts with","20be67fe93cc9f6528d6aaddacc059f1_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.027","false","interacts with","20be67fe93cc9f6528d6aaddacc059f1_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.2052","Positive","17.048705427579026","interacts with","a654a25725fefee58e879aa11f5011b6_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.002","false","interacts with","a654a25725fefee58e879aa11f5011b6_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.1337","Positive","16.258468316971594","interacts with","d56db645940d7263cd904f96f3e2258f_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.04","false","interacts with","d56db645940d7263cd904f96f3e2258f_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.161","Negative","11.348736171243162","interacts with","737804271196e9ba022de8d2c10afec9_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.015","false","interacts with","737804271196e9ba022de8d2c10afec9_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1544","Negative","10.843792171949653","interacts with","d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.015","false","interacts with","d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1551","Negative","17.178881353902884","interacts with","3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.01","false","interacts with","3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.3062","Positive","12.586255389233049","interacts with","fb613c9c4a86c7589b321ffb051a485c_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","fb613c9c4a86c7589b321ffb051a485c_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2537","Positive","14.415774658562343","interacts with","eb9cdec519d0a08dcfb47dfac31c9b82_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.003","false","interacts with","eb9cdec519d0a08dcfb47dfac31c9b82_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.3052","Positive","8.815289301915831","interacts with","f4b9d485eddb4c75564e197d92e91abd_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","f4b9d485eddb4c75564e197d92e91abd_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2234","Negative","9.12117786209558","interacts with","c0136f74153f1adf7ea7091baa9525d8_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","c0136f74153f1adf7ea7091baa9525d8_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.1608","Positive","12.272694823736519","interacts with","58fe37239368831978117dc5136718fe_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.042","false","interacts with","58fe37239368831978117dc5136718fe_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1796","Negative","14.401987991764742","interacts with","727a0019cd714f3c1254b93a94a9aabe_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.021","false","interacts with","727a0019cd714f3c1254b93a94a9aabe_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2139","Negative","13.344083432493301","interacts with","87175665ea2f0ba525a6c4bce5e2d7f2_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.005","false","interacts with","87175665ea2f0ba525a6c4bce5e2d7f2_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2995","Positive","17.184257633138564","interacts with","427faf4c79ebf8288c8dc1c34cb6273e_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","427faf4c79ebf8288c8dc1c34cb6273e_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.1828","Positive","14.799305711750112","interacts with","a50637e49cb2e7062c4fe563e8804b5c_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.016","false","interacts with","a50637e49cb2e7062c4fe563e8804b5c_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.1712","Positive","10.810310730688272","interacts with","12ce93ddd82908b0631426465fc4feff_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.027","false","interacts with","12ce93ddd82908b0631426465fc4feff_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2125","Negative","11.132998140433003","interacts with","486eef6f6e7d9269c40a644d2d6832d6_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.004","false","interacts with","486eef6f6e7d9269c40a644d2d6832d6_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2229","Positive","11.89880681077354","interacts with","be23ac7180eac196be3e0514333d4301_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.004","false","interacts with","be23ac7180eac196be3e0514333d4301_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.1731","Positive","11.493875906232615","interacts with","342e9d2aae0d012d6e73a1ded15cc28b_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.031","false","interacts with","342e9d2aae0d012d6e73a1ded15cc28b_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1511","Negative","10.408134545944007","interacts with","d96989fc36f17efec684123db1413110_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.03","false","interacts with","d96989fc36f17efec684123db1413110_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1677","Negative","12.098487811738972","interacts with","2ec351ef72927f2bc76225d8277dc602_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.027","false","interacts with","2ec351ef72927f2bc76225d8277dc602_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2311","Positive","14.821238018451284","interacts with","d4143a84fa86f4939237b7d4e33cfc4d_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.002","false","interacts with","d4143a84fa86f4939237b7d4e33cfc4d_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1571","Negative","12.63171943550342","interacts with","04efe6cf2bccd3ca201367c04c79f8f9_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.019","false","interacts with","04efe6cf2bccd3ca201367c04c79f8f9_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.282","Positive","7.483279882640539","interacts with","f733c60397f7fc312c9cdce5c6d9aba1_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","f733c60397f7fc312c9cdce5c6d9aba1_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.224","Positive","12.115993071449985","interacts with","8cf55f42a9d1f25bc15720205db748b4_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.002","false","interacts with","8cf55f42a9d1f25bc15720205db748b4_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2167","Positive","12.847192571167312","interacts with","79cdbdf95f8596a1e17750c68ea553e9_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.003","false","interacts with","79cdbdf95f8596a1e17750c68ea553e9_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2705","Positive","12.827863003936097","interacts with","dee54165b25b1b80bf40b51130dc690d_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.002","false","interacts with","dee54165b25b1b80bf40b51130dc690d_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1801","Negative","13.119286258558539","interacts with","e8a00294b8c3eaba89084e969d4b3d09_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.011","false","interacts with","e8a00294b8c3eaba89084e969d4b3d09_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.3122","Positive","14.404789736217117","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1512","Negative","23.77439104583067","interacts with","228f3cd62dcd0e0ca5e463f2342f1f82_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.05","false","interacts with","228f3cd62dcd0e0ca5e463f2342f1f82_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2544","Negative","10.17596784830085","interacts with","1bea8020d2c9d588ad86b87a8f8065e8_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.002","false","interacts with","1bea8020d2c9d588ad86b87a8f8065e8_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.198","Negative","14.058730728321503","interacts with","d8f0bf7bd6bfed38440976deac1053de_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.016","false","interacts with","d8f0bf7bd6bfed38440976deac1053de_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.3244","Negative","9.835589622149985","interacts with","e13eae7ac33ca345b3e22b971ecb92b4_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","e13eae7ac33ca345b3e22b971ecb92b4_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2099","Negative","16.427371000646858","interacts with","da72d280b2793b20ddca69333811f416_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.003","false","interacts with","da72d280b2793b20ddca69333811f416_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1727","Negative","17.4381361729659","interacts with","5b2e0204e765d22d745597820f613f8a_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.021","false","interacts with","5b2e0204e765d22d745597820f613f8a_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1512","Negative","17.440313417913714","interacts with","7d8361bafb81458a6092cf72051fb8ba_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.04","false","interacts with","7d8361bafb81458a6092cf72051fb8ba_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.226","Negative","10.289376084741466","interacts with","6f49fb552852eb64367161f6c567bdab_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.002","false","interacts with","6f49fb552852eb64367161f6c567bdab_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2448","Negative","11.524373150861605","interacts with","dcd80134a421ba1ee39910e372a24a74_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","dcd80134a421ba1ee39910e372a24a74_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2884","Negative","13.756133786810006","interacts with","99f992144830d91fd450ab2e67bcead5_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","99f992144830d91fd450ab2e67bcead5_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.166","Negative","18.815056996473817","interacts with","223c70ea1023264b0e955d86276fac55_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.008","false","interacts with","223c70ea1023264b0e955d86276fac55_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.3049","Negative","12.18198548942207","interacts with","37203e529004aed13359f59c9e7edad4_oomycete (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","37203e529004aed13359f59c9e7edad4_oomycete (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2316","Negative","12.099077415933694","interacts with","e0f36c1501288265da47b71dfc9707dd_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.002","false","interacts with","e0f36c1501288265da47b71dfc9707dd_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2708","Negative","10.627593567599705","interacts with","bbe92aaf5408d1efb04e64943df37ed3_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.003","false","interacts with","bbe92aaf5408d1efb04e64943df37ed3_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1648","Negative","10.568421259084614","interacts with","8fa171c38fb20ee4b1672db8353a9f63_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.028","false","interacts with","8fa171c38fb20ee4b1672db8353a9f63_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2401","Negative","13.112741858976804","interacts with","6f658d24895b04231f6e654762669b72_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.005","false","interacts with","6f658d24895b04231f6e654762669b72_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1668","Negative","14.055960904337903","interacts with","d6e7187575c837cc355b39cb4c72f1b7_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.02","false","interacts with","d6e7187575c837cc355b39cb4c72f1b7_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.3721","Positive","12.84482685663828","interacts with","0b01e4d6558506012d0e1eaf493a5ded_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","0b01e4d6558506012d0e1eaf493a5ded_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.248","Positive","13.904842495273119","interacts with","a70b9b48ee3a2f91d38850407dcdcaac_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.005","false","interacts with","a70b9b48ee3a2f91d38850407dcdcaac_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.1935","Positive","22.534284421563978","interacts with","070546cd0046c9701f90304909b45ada_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.01","false","interacts with","070546cd0046c9701f90304909b45ada_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2287","Negative","9.22014341184179","interacts with","2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.003","false","interacts with","2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1731","Negative","13.51759747180222","interacts with","f02abee84a8b31c4281aa2fb6bd58349_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.025","false","interacts with","f02abee84a8b31c4281aa2fb6bd58349_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1355","Negative","13.071109151306386","interacts with","d56db645940d7263cd904f96f3e2258f_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.046","false","interacts with","d56db645940d7263cd904f96f3e2258f_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1845","Negative","8.943726407830994","interacts with","737804271196e9ba022de8d2c10afec9_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.01","false","interacts with","737804271196e9ba022de8d2c10afec9_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.2376","Negative","9.985335159870637","interacts with","d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2303","Positive","12.648752835493944","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.006","false","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1942","Negative","9.365855373405827","interacts with","cfad561ce0a5f1aaddf0970d204a1e35_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.019","false","interacts with","cfad561ce0a5f1aaddf0970d204a1e35_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.198","Positive","10.262105183742241","interacts with","f4b9d485eddb4c75564e197d92e91abd_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.011","false","interacts with","f4b9d485eddb4c75564e197d92e91abd_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.2029","Negative","9.669076061146926","interacts with","520fe6acd695f8e09998c6746855e420_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.005","false","interacts with","520fe6acd695f8e09998c6746855e420_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.2676","Negative","9.997332283736345","interacts with","958e14f4806af8a06db61870561138f7_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.002","false","interacts with","958e14f4806af8a06db61870561138f7_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1864","Negative","25.507485675762183","interacts with","5021bd1879d31f301889c2bfafefb3d2_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.002","false","interacts with","5021bd1879d31f301889c2bfafefb3d2_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1624","Negative","13.37000265834543","interacts with","a596ae48f107278dfad5dc9a569a633f_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.025","false","interacts with","a596ae48f107278dfad5dc9a569a633f_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1497","Negative","12.558785900673493","interacts with","a3b134fae5f1a2aa2a17c919b5c3a922_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.035","false","interacts with","a3b134fae5f1a2aa2a17c919b5c3a922_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.2248","Negative","8.154264777658934","interacts with","ed6fcc3e0305e5fa551e1c67f33c1226_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.002","false","interacts with","ed6fcc3e0305e5fa551e1c67f33c1226_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.2292","Negative","9.519806327399024","interacts with","727a0019cd714f3c1254b93a94a9aabe_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.002","false","interacts with","727a0019cd714f3c1254b93a94a9aabe_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.2656","Negative","10.32470076384483","interacts with","cb7f33c9ab6b6cc48e850692a6e57201_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.001","false","interacts with","cb7f33c9ab6b6cc48e850692a6e57201_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.2886","Positive","11.288492325799439","interacts with","427faf4c79ebf8288c8dc1c34cb6273e_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.001","false","interacts with","427faf4c79ebf8288c8dc1c34cb6273e_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.164","Negative","9.111081428768586","interacts with","2f25e52d298c8f4f1f4b648383bed31c_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.025","false","interacts with","2f25e52d298c8f4f1f4b648383bed31c_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.2581","Negative","9.13888282596734","interacts with","53d2340d5f7b4ef070da39397346b625_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.002","false","interacts with","53d2340d5f7b4ef070da39397346b625_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.1567","Positive","17.600537866922345","interacts with","c256985cf7f385fa0e158aac9692f64d_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.032","false","interacts with","c256985cf7f385fa0e158aac9692f64d_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.2632","Positive","8.079298195119186","interacts with","a50637e49cb2e7062c4fe563e8804b5c_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.001","false","interacts with","a50637e49cb2e7062c4fe563e8804b5c_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.181","Positive","10.099960287479261","interacts with","be23ac7180eac196be3e0514333d4301_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.02","false","interacts with","be23ac7180eac196be3e0514333d4301_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.196","Positive","11.45748343602625","interacts with","f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.009","false","interacts with","f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1467","Negative","9.442334972616194","interacts with","d96989fc36f17efec684123db1413110_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.026","false","interacts with","d96989fc36f17efec684123db1413110_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.3326","Positive","8.273158812862857","interacts with","d4143a84fa86f4939237b7d4e33cfc4d_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.001","false","interacts with","d4143a84fa86f4939237b7d4e33cfc4d_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1384","Negative","12.070890619753204","interacts with","04efe6cf2bccd3ca201367c04c79f8f9_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.03","false","interacts with","04efe6cf2bccd3ca201367c04c79f8f9_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.3445","Positive","11.458485046077051","interacts with","f733c60397f7fc312c9cdce5c6d9aba1_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.001","false","interacts with","f733c60397f7fc312c9cdce5c6d9aba1_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.3066","Positive","9.421039931143058","interacts with","db38587cad3ac0e5373ae4ad85d4d1f6_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.001","false","interacts with","db38587cad3ac0e5373ae4ad85d4d1f6_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.1908","Positive","10.625280024081363","interacts with","79cdbdf95f8596a1e17750c68ea553e9_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.009","false","interacts with","79cdbdf95f8596a1e17750c68ea553e9_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.2215","Negative","11.56083881845701","interacts with","74d2b5e59d6a153b918c069c1f584cb9_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.004","false","interacts with","74d2b5e59d6a153b918c069c1f584cb9_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1423","Negative","9.109581937789137","interacts with","623e85cafaa7d77615b1f2c4a51a4e58_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.045","false","interacts with","623e85cafaa7d77615b1f2c4a51a4e58_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.2251","Positive","11.169155167227478","interacts with","7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.003","false","interacts with","7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1585","Negative","9.236688281879385","interacts with","eec64780e6b621c93e5dc66bc10bed22_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.036","false","interacts with","eec64780e6b621c93e5dc66bc10bed22_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1561","Negative","10.675435826153548","interacts with","d734a4cd9718eb47ddf142f884ef1b31_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.029","false","interacts with","d734a4cd9718eb47ddf142f884ef1b31_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.159","Negative","8.762280017081634","interacts with","d54ca076b9cf97723c4a8be8304c05e1_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.012","false","interacts with","d54ca076b9cf97723c4a8be8304c05e1_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.2324","Positive","9.666954317293103","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.007","false","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.1665","Positive","11.615396227697525","interacts with","a7139639bff5f1aef5393ef551b3b953_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.044","false","interacts with","a7139639bff5f1aef5393ef551b3b953_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
