"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.5077519379844961","0.008265897274101531","0.6632390745501285","0.40394950631171106","127","2","false","410eb181ab34fd951e2c531978b6faae_bacteria","78.37007874015748","0","127","0","0.9965222470001062","false","0","410eb181ab34fd951e2c531978b6faae_bacteria","9884","0.30375999511688945"
"1.5310077519379846","0.006829179473481756","0.6531645569620252","0.4190082644628099","121","2","false","e8685172a54f1bfdffcce32273cb42f3_bacteria","79.93388429752066","0","121","0","0.9963629606031645","false","0","e8685172a54f1bfdffcce32273cb42f3_bacteria","8730","0.30982125696713436"
"1.693798449612403","0.0031759423558054382","0.5903890160183066","0.4595910418695229","79","2","false","30915dab539abea2a31d47ae7d90792e_bacteria","79.18987341772151","0","79","0","0.9952479558245725","false","0","30915dab539abea2a31d47ae7d90792e_bacteria","3538","0.30693749386713765"
"1.5426356589147288","0.008188432232280411","0.6482412060301507","0.40344777632913226","118","2","false","064cd789fb8e827f4ab320316d71e12a_bacteria","77.87288135593221","0","118","0","0.9962833174046937","false","0","064cd789fb8e827f4ab320316d71e12a_bacteria","8864","0.30183287347260546"
"1.755813953488372","0.0022873750094227078","0.5695364238410596","0.4536610343061956","63","2","false","20b02741232f1c067a84cab7b52256ee_bacteria","76.39682539682539","0","63","0","0.9948231920993947","false","0","20b02741232f1c067a84cab7b52256ee_bacteria","2242","0.2961117263442845"
"1.697674418604651","0.0025087412672563044","0.589041095890411","0.4831834831834832","78","2","false","fb613c9c4a86c7589b321ffb051a485c_bacteria","84.61538461538461","0","78","0","0.9952214080917489","false","0","fb613c9c4a86c7589b321ffb051a485c_bacteria","3160","0.3279666070363745"
"1.5813953488372092","0.005557961834279901","0.6323529411764707","0.4307718933887158","108","2","false","cfad561ce0a5f1aaddf0970d204a1e35_bacteria","80.31481481481481","0","108","0","0.9960178400764574","false","0","cfad561ce0a5f1aaddf0970d204a1e35_bacteria","6736","0.3112977318403675"
"1.8255813953488371","0.002002552336162937","0.5477707006369427","0.35555555555555557","45","2","false","61ee56e0408347b925580754c0228fac_bacteria","68.77777777777777","0","45","0","0.9943453329085695","false","0","61ee56e0408347b925580754c0228fac_bacteria","1506","0.2665805340223945"
"1.6666666666666667","0.004021224444943585","0.6","0.42763337893296854","86","2","false","f4b9d485eddb4c75564e197d92e91abd_bacteria","76.1046511627907","0","86","0","0.995433789954338","false","0","f4b9d485eddb4c75564e197d92e91abd_bacteria","4398","0.29497926807283215"
"1.682170542635659","0.0032001589373364422","0.5944700460829493","0.46522131887985546","82","2","false","520fe6acd695f8e09998c6746855e420_bacteria","80.84146341463415","0","82","0","0.9953275990230436","false","0","520fe6acd695f8e09998c6746855e420_bacteria","3720","0.3133390054830781"
"1.686046511627907","0.0029739790335473236","0.593103448275862","0.4898148148148148","81","2","false","3ade6fe2d83cee514a202e7c8237dc14_bacteria","82.30864197530865","0","81","0","0.99530105129022","false","0","3ade6fe2d83cee514a202e7c8237dc14_bacteria","3566","0.31902574409034357"
"1.686046511627907","0.002682917541032168","0.593103448275862","0.4802469135802469","81","2","false","eb434ae05f7cf08515f5a9eedc7b77b9_bacteria","82.49382716049382","0","81","0","0.99530105129022","false","0","eb434ae05f7cf08515f5a9eedc7b77b9_bacteria","3466","0.3197435161259451"
"1.7868217054263567","0.0021846936571764787","0.5596529284164858","0.37037037037037035","55","2","false","a596ae48f107278dfad5dc9a569a633f_bacteria","71.89090909090909","0","55","0","0.9946108102368059","false","0","a596ae48f107278dfad5dc9a569a633f_bacteria","2072","0.27864693446088795"
"1.697674418604651","0.0020650448646710846","0.589041095890411","0.5337995337995338","78","2","false","c0136f74153f1adf7ea7091baa9525d8_bacteria","84.01282051282051","0","78","0","0.9952214080917489","false","0","c0136f74153f1adf7ea7091baa9525d8_bacteria","2818","0.32563108725899426"
"1.6511627906976745","0.0054908012513608835","0.6056338028169014","0.3930087390761548","90","2","false","54693a9cf3c76c547dc9b56b6e9b266f_bacteria","74.46666666666667","0","90","0","0.9955399808856324","false","0","54693a9cf3c76c547dc9b56b6e9b266f_bacteria","5108","0.28863049095607235"
"1.7286821705426356","0.00206942360441982","0.57847533632287","0.5250517598343686","70","2","false","f26613069d47c75ba35ac6e391427f1d_bacteria","84.18571428571428","0","70","0","0.99500902622916","false","0","f26613069d47c75ba35ac6e391427f1d_bacteria","2378","0.3263012181616833"
"1.7248062015503876","0.0048909675167439865","0.5797752808988764","0.27243460764587524","71","2","false","3c2ce1fb455f0c4db329115c9d355ab3_bacteria","63.985915492957744","0","71","0","0.9950355739619836","false","0","3c2ce1fb455f0c4db329115c9d355ab3_bacteria","3856","0.2480074243913091"
"1.5891472868217054","0.005389102997058281","0.6292682926829268","0.4125786163522013","106","2","false","bd6595653c85ab4ed0535ca16ddfa7ae_bacteria","77.5","0","106","0","0.9959647446108102","false","0","bd6595653c85ab4ed0535ca16ddfa7ae_bacteria","6744","0.3003875968992248"
"1.5387596899224807","0.006413899670562295","0.649874055415617","0.42344395385272754","119","2","false","727a0019cd714f3c1254b93a94a9aabe_bacteria","79.4873949579832","0","119","0","0.9963098651375173","false","0","727a0019cd714f3c1254b93a94a9aabe_bacteria","8420","0.3080906781317178"
"1.7131782945736433","0.002350778898386735","0.583710407239819","0.44539059607552756","74","2","false","87175665ea2f0ba525a6c4bce5e2d7f2_bacteria","80.79729729729729","0","74","0","0.9951152171604545","false","0","87175665ea2f0ba525a6c4bce5e2d7f2_bacteria","3058","0.3131678189817725"
"1.434108527131783","0.01280402889234259","0.6972972972972973","0.36598960793575813","146","2","false","427faf4c79ebf8288c8dc1c34cb6273e_bacteria","76.13698630136986","0","146","0","0.997026653923755","false","0","427faf4c79ebf8288c8dc1c34cb6273e_bacteria","13958","0.29510459806732503"
"1.5891472868217054","0.004635266603573496","0.6292682926829268","0.4531895777178796","106","2","false","2f25e52d298c8f4f1f4b648383bed31c_bacteria","81.19811320754717","0","106","0","0.9959647446108102","false","0","2f25e52d298c8f4f1f4b648383bed31c_bacteria","6320","0.31472136902150066"
"1.5155038759689923","0.007218265964236572","0.659846547314578","0.41251612903225804","125","2","false","53d2340d5f7b4ef070da39397346b625_bacteria","79.128","0","125","0","0.996469151534459","false","0","53d2340d5f7b4ef070da39397346b625_bacteria","9384","0.3066976744186046"
"1.7945736434108528","0.0018502161372955309","0.5572354211663066","0.3745632424877708","54","3","false","4faf22474cef7bf9d255c73cd9db118e_bacteria","76.94444444444444","0","54","0","0.9945577147711586","false","0","4faf22474cef7bf9d255c73cd9db118e_bacteria","1872","0.29939472546476437"
"1.6511627906976745","0.004014519730997902","0.6056338028169014","0.4362047440699126","90","2","false","12ce93ddd82908b0631426465fc4feff_bacteria","80.13333333333334","0","90","0","0.9955399808856324","false","0","12ce93ddd82908b0631426465fc4feff_bacteria","4714","0.31059431524547804"
"1.7131782945736433","0.0024562044577394132","0.583710407239819","0.4509440947797112","74","2","false","66e3d8d65c7d38086039152ae0eea786_bacteria","81.5","0","74","0","0.9951152171604545","false","0","66e3d8d65c7d38086039152ae0eea786_bacteria","3086","0.31589147286821706"
"1.6589147286821706","0.0029372892191889253","0.602803738317757","0.5075757575757576","88","2","false","9f9db7a86cad05f5ce499615c163e8a9_bacteria","83.42045454545455","0","88","0","0.9954868854199852","false","0","9f9db7a86cad05f5ce499615c163e8a9_bacteria","3950","0.3233350951374207"
"1.573643410852713","0.005980207647499429","0.6354679802955665","0.4186822351959967","110","2","false","be23ac7180eac196be3e0514333d4301_bacteria","78.98181818181818","0","110","0","0.9960709355421046","false","0","be23ac7180eac196be3e0514333d4301_bacteria","7164","0.30613107822410146"
"1.6434108527131783","0.0040580487798559306","0.6084905660377359","0.42952699474438605","92","2","false","f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria","78.40217391304348","0","92","0","0.9955930763512796","false","0","f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria","4892","0.3038843950117964"
"1.744186046511628","0.0029289348173666117","0.5733333333333334","0.3459207459207459","66","2","false","342e9d2aae0d012d6e73a1ded15cc28b_bacteria","73.01515151515152","0","66","0","0.9949028352978656","false","0","342e9d2aae0d012d6e73a1ded15cc28b_bacteria","3038","0.2830044632370214"
"1.6395348837209303","0.0038354570912462827","0.6099290780141844","0.4834034595605423","93","2","false","d96989fc36f17efec684123db1413110_bacteria","80.2258064516129","0","93","0","0.9956196240841032","false","0","d96989fc36f17efec684123db1413110_bacteria","4678","0.31095273818454616"
"1.6472868217054264","0.0035211672595047037","0.6070588235294118","0.46984126984126984","91","2","false","2ec351ef72927f2bc76225d8277dc602_bacteria","82.15384615384616","0","91","0","0.9955665286184561","false","0","2ec351ef72927f2bc76225d8277dc602_bacteria","4514","0.3184257602862254"
"1.5348837209302326","0.006521137201569603","0.6515151515151515","0.4291316526610644","120","2","false","d4143a84fa86f4939237b7d4e33cfc4d_bacteria","81.06666666666666","0","120","0","0.9963364128703409","false","0","d4143a84fa86f4939237b7d4e33cfc4d_bacteria","8400","0.31421188630490954"
"1.6124031007751938","0.0051680763116322866","0.6201923076923077","0.4206060606060606","100","2","false","8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","78.52","0","100","0","0.9958054582138686","false","0","8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","5920","0.3043410852713178"
"1.7674418604651163","0.0027427079343081825","0.5657894736842105","0.3807909604519774","60","2","false","04efe6cf2bccd3ca201367c04c79f8f9_bacteria","74.71666666666667","0","60","0","0.9947435489009239","false","0","04efe6cf2bccd3ca201367c04c79f8f9_bacteria","2660","0.28959948320413437"
"1.7790697674418605","0.0019402826991466984","0.5620915032679739","0.3991228070175439","57","2","false","f733c60397f7fc312c9cdce5c6d9aba1_bacteria","73.45614035087719","0","57","0","0.9946639057024531","false","0","f733c60397f7fc312c9cdce5c6d9aba1_bacteria","2020","0.2847137222902217"
"1.7674418604651163","0.0018193211473354655","0.5657894736842105","0.46271186440677964","60","2","false","db38587cad3ac0e5373ae4ad85d4d1f6_bacteria","82.68333333333334","0","60","0","0.9947435489009239","false","0","db38587cad3ac0e5373ae4ad85d4d1f6_bacteria","2022","0.3204780361757106"
"1.7713178294573644","0.0020860540374542007","0.5645514223194749","0.35768556399766216","59","2","false","8cf55f42a9d1f25bc15720205db748b4_bacteria","71.20338983050847","0","59","0","0.9947170011681002","false","0","8cf55f42a9d1f25bc15720205db748b4_bacteria","2240","0.27598213112600184"
"1.6434108527131783","0.005369650649068916","0.6084905660377359","0.39847109412326803","92","2","false","79cdbdf95f8596a1e17750c68ea553e9_bacteria","77.68478260869566","0","92","0","0.9955930763512796","false","0","79cdbdf95f8596a1e17750c68ea553e9_bacteria","5844","0.30110380856083585"
"1.7325581395348837","0.0036107659861065703","0.5771812080536913","0.3337595907928389","69","2","false","dee54165b25b1b80bf40b51130dc690d_bacteria","68.17391304347827","0","69","0","0.9949824784963364","false","0","dee54165b25b1b80bf40b51130dc690d_bacteria","3286","0.26423997303673746"
"1.550387596899225","0.0060656032060802225","0.645","0.42653673163418293","116","2","false","623e85cafaa7d77615b1f2c4a51a4e58_bacteria","81.36206896551724","0","116","0","0.9962302219390465","false","0","623e85cafaa7d77615b1f2c4a51a4e58_bacteria","7766","0.31535685645549316"
"1.748062015503876","0.0027144896236278586","0.5720620842572062","0.40384615384615385","65","2","false","7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria","73.33846153846154","0","65","0","0.994876287565042","false","0","7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria","2662","0.28425760286225404"
"1.6317829457364341","0.004598111248656167","0.6128266033254157","0.39888017917133256","95","2","false","701694874cb668b3c8b28556d6894c31_bacteria","76.02105263157895","0","95","0","0.9956727195497505","false","0","701694874cb668b3c8b28556d6894c31_bacteria","5474","0.29465524275805793"
"1.802325581395349","0.0015322697091550233","0.5548387096774193","0.45852187028657615","52","3","false","e8a00294b8c3eaba89084e969d4b3d09_bacteria","73.88461538461539","0","52","0","0.9945046193055114","false","0","e8a00294b8c3eaba89084e969d4b3d09_bacteria","1582","0.28748877581562404"
"1.7945736434108528","0.0018893071550586053","0.5572354211663066","0.39622641509433965","53","2","false","e2b4a9650cb0b33c1220554634223c59_bacteria","75.84905660377359","0","53","0","0.9945577147711586","false","0","e2b4a9650cb0b33c1220554634223c59_bacteria","1756","0.2939885914874945"
"1.8372093023255813","0.0010457492201818768","0.5443037974683544","0.437862950058072","42","2","false","a969b7e9ee836c48ee319226ac0aac95_bacteria","77.14285714285714","0","42","0","0.9942656897100987","false","0","a969b7e9ee836c48ee319226ac0aac95_bacteria","1010","0.29900332225913623"
"1.7131782945736433","0.0023415098162271313","0.583710407239819","0.47611995557201037","74","2","false","d54ca076b9cf97723c4a8be8304c05e1_bacteria","82.98648648648648","0","74","0","0.9951152171604545","false","0","d54ca076b9cf97723c4a8be8304c05e1_bacteria","2866","0.32165304839723446"
"1.817829457364341","0.0017039122159442362","0.5501066098081023","0.33599290780141844","48","3","false","9fc26e6596f0b0189c6b268cc4d8d67b_fungi","68.33333333333333","0","48","0","0.9943984283742168","false","0","9fc26e6596f0b0189c6b268cc4d8d67b_fungi","1588","0.26588845654993515"
"1.569767441860465","0.0065465803026740575","0.6370370370370371","0.4253890253890254","111","2","false","a4830ec2beeeeaef48f6d7f401df4241_fungi","80.76576576576576","0","111","0","0.9960974832749282","false","0","a4830ec2beeeeaef48f6d7f401df4241_fungi","8048","0.31304560374327817"
"1.6085271317829457","0.007232682699796677","0.6216867469879518","0.36415841584158415","101","2","false","12907f7fde00bb40c358a652d79ffcb6_fungi","71.6930693069307","0","101","0","0.9958320059466921","false","0","12907f7fde00bb40c358a652d79ffcb6_fungi","7322","0.2778801135927546"
"1.7635658914728682","0.0026157169215157974","0.567032967032967","0.3797814207650273","61","2","false","89206af4589b68a36b3313e1be7c6448_fungi","69.06557377049181","0","61","0","0.9947700966337475","false","0","89206af4589b68a36b3313e1be7c6448_fungi","2436","0.2676960223662473"
"1.6356589147286822","0.0037082486825137217","0.6113744075829384","0.45367192862045297","94","2","false","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","81.81914893617021","0","94","0","0.9956461718169268","false","0","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","4936","0.31712848424872175"
"1.5968992248062015","0.004901148435457282","0.6262135922330098","0.43073188946975355","104","2","false","9561dff2fb67039404a8a5d6c669959c_fungi","80.61538461538461","0","104","0","0.995911649145163","false","0","9561dff2fb67039404a8a5d6c669959c_fungi","6298","0.3124627310673822"
"1.7093023255813953","0.003735915078722449","0.5850340136054422","0.4104504504504505","75","2","false","9a06988e426d7ef4663c568dcd331ca0_fungi","77.86666666666666","0","75","0","0.9951417648932781","false","0","9a06988e426d7ef4663c568dcd331ca0_fungi","3510","0.30180878552971574"
"1.6666666666666667","0.002710607440584673","0.6","0.4790697674418605","86","2","false","16010d640ae1f9ef8b46d9778d31166d_fungi","83.5","0","86","0","0.995433789954338","false","0","16010d640ae1f9ef8b46d9778d31166d_fungi","3878","0.3236434108527132"
"1.6472868217054264","0.005285717914783118","0.6070588235294118","0.3658119658119658","91","2","false","6dec4a7642385d3256e7c0ab2c05366d_fungi","71.49450549450549","0","91","0","0.9955665286184561","false","0","6dec4a7642385d3256e7c0ab2c05366d_fungi","5442","0.277110486412812"
"1.693798449612403","0.0037278759340129094","0.5903890160183066","0.4044141512495943","79","2","false","5743cd46a67f26fc2a0a910a35f1b12f_fungi","75.39240506329114","0","79","0","0.9952479558245725","false","0","5743cd46a67f26fc2a0a910a35f1b12f_fungi","3826","0.2922186242763222"
"1.5852713178294573","0.008143640853251748","0.6308068459657702","0.35602186563216365","107","2","false","d4ced3fcf757696111ad371371ff4cce_fungi","72.55140186915888","0","107","0","0.9959912923436338","false","0","d4ced3fcf757696111ad371371ff4cce_fungi","8182","0.2812069839889879"
"1.7209302325581395","0.004032173415854666","0.5810810810810811","0.35563380281690143","72","2","false","007761694cceb108c141cce8750b23b5_fungi","68.72222222222223","0","72","0","0.9950621216948072","false","0","007761694cceb108c141cce8750b23b5_fungi","3496","0.266365202411714"
"1.5077519379844961","0.008556993160552438","0.6632390745501285","0.3855768028996375","127","2","false","25f16fb9e13dc11d9cdb2563441d93ea_fungi","77.44881889763779","0","127","0","0.9965222470001062","false","0","25f16fb9e13dc11d9cdb2563441d93ea_fungi","10036","0.30018922053347985"
"1.87984496124031","9.955884757068536E-4","0.5319587628865979","0.3768939393939394","33","3","false","92b9c83064618f3fa4cc6f518011a93f_fungi","67.93939393939394","0","33","0","0.993973664649039","false","0","92b9c83064618f3fa4cc6f518011a93f_fungi","812","0.26538825757575757"
"1.6317829457364341","0.005256487405269214","0.6128266033254157","0.3959686450167973","95","2","false","45072f0f90af585d84d9e8b285570885_fungi","77.4","0","95","0","0.9956727195497505","false","0","45072f0f90af585d84d9e8b285570885_fungi","5684","0.3"
"1.6511627906976745","0.005863361882796024","0.6056338028169014","0.3692883895131086","90","2","false","573058e00737be3571135b4901715a5b_fungi","73.5","0","90","0","0.9955399808856324","false","0","573058e00737be3571135b4901715a5b_fungi","5426","0.28488372093023256"
"1.6395348837209303","0.004391860217100062","0.6099290780141844","0.4233286582515194","93","2","false","01355d320b33ddf29a77579fe487ee60_fungi","79.3225806451613","0","93","0","0.9956196240841032","false","0","01355d320b33ddf29a77579fe487ee60_fungi","5102","0.30745186296574145"
"1.624031007751938","0.0043070693942791425","0.6157517899761337","0.44372852233676974","97","2","false","b5b89cca5a0cb0c01db814cb6f693f9f_fungi","82.91752577319588","0","97","0","0.9957258150153977","false","0","b5b89cca5a0cb0c01db814cb6f693f9f_fungi","5434","0.32138575881083675"
"1.7209302325581395","0.002866321870767515","0.5810810810810811","0.42996870109546165","72","2","false","5f279c746c8e0dc1b9305887f0cbae5a_fungi","79.41666666666667","0","72","0","0.9950621216948072","false","0","5f279c746c8e0dc1b9305887f0cbae5a_fungi","3052","0.30781653746770027"
"1.6317829457364341","0.003836943508675011","0.6128266033254157","0.4508398656215006","95","2","false","12d11cd730ac7a521601a8c9ef2e3f4c_fungi","81.09473684210526","0","95","0","0.9956727195497505","false","0","12d11cd730ac7a521601a8c9ef2e3f4c_fungi","5000","0.3143206854345165"
"1.813953488372093","0.0021336709515222124","0.5512820512820513","0.33758503401360546","49","3","false","39d163834966cd25a456abec8a6fb0a4_oomycete","70.91836734693878","0","49","0","0.9944249761070404","false","0","39d163834966cd25a456abec8a6fb0a4_oomycete","1726","0.2759469546573493"
"1.7209302325581395","0.0028644160747456167","0.5810810810810811","0.4505327245053272","73","3","false","cc72eaa86c2be573136acdf59cda9fc3_oomycete","81.83561643835617","0","73","0","0.9950621216948072","false","0","cc72eaa86c2be573136acdf59cda9fc3_oomycete","3202","0.3184265231064442"
"1.9031007751937985","9.154471011315905E-4","0.5254582484725051","0.3148148148148148","28","3","false","394dace7cd674dc9355c4f64bfada83f_eukaryote","61.42857142857143","0","28","0","0.9938143782520973","false","0","394dace7cd674dc9355c4f64bfada83f_eukaryote","626","0.24089635854341737"
"1.744186046511628","0.003042687059011344","0.5733333333333334","0.3410221619176843","67","3","false","d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote","69.95522388059702","0","67","0","0.9949028352978656","false","0","d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote","3042","0.27219931471049424"
"1.802325581395349","0.002157726633567854","0.5548387096774193","0.3631372549019608","51","2","false","1f97c28f91d9a257362352f7c2958eb5_eukaryote","69.03921568627452","0","51","0","0.9945046193055114","false","0","1f97c28f91d9a257362352f7c2958eb5_eukaryote","1866","0.267593859249126"
"1.682170542635659","0.00393238139570568","0.5944700460829493","0.4164408310749774","82","2","false","e0f36c1501288265da47b71dfc9707dd_eukaryote","77.64634146341463","0","82","0","0.9953275990230436","false","0","e0f36c1501288265da47b71dfc9707dd_eukaryote","4270","0.30095481187370016"
"1.748062015503876","0.003093050614624871","0.5720620842572062","0.39134615384615384","65","2","false","bbe92aaf5408d1efb04e64943df37ed3_eukaryote","74.87692307692308","0","65","0","0.994876287565042","false","0","bbe92aaf5408d1efb04e64943df37ed3_eukaryote","3040","0.2902206320810972"
"1.7829457364341086","0.0018988870446607678","0.5608695652173913","0.36948051948051946","56","2","false","cdfb9490b3e043a9832cbace39b2d3fb_eukaryote","75.875","0","56","0","0.9946373579696295","false","0","cdfb9490b3e043a9832cbace39b2d3fb_eukaryote","1994","0.29408914728682173"
"1.7984496124031009","0.0013171446424182426","0.5560344827586207","0.4592760180995475","52","2","false","8fa171c38fb20ee4b1672db8353a9f63_eukaryote","81.38461538461539","0","52","0","0.994531167038335","false","0","8fa171c38fb20ee4b1672db8353a9f63_eukaryote","1464","0.3154442456768038"
"1.7170542635658914","0.003709477001695646","0.582392776523702","0.354261796042618","73","2","false","6f658d24895b04231f6e654762669b72_eukaryote","73.20547945205479","0","73","0","0.9950886694276309","false","0","6f658d24895b04231f6e654762669b72_eukaryote","3640","0.28374216841881705"
"1.693798449612403","0.003913782680477624","0.5903890160183066","0.3761765660499838","79","2","false","7cf039e6626761ed4dc865aee7e775a5_eukaryote","73.56962025316456","0","79","0","0.9952479558245725","false","0","7cf039e6626761ed4dc865aee7e775a5_eukaryote","3994","0.28515356687273086"
"1.748062015503876","0.002732069612616185","0.5720620842572062","0.38798076923076924","65","2","false","fa5d2b7bc448a32fa9ec8262e24231be_eukaryote","73.4","0","65","0","0.994876287565042","false","0","fa5d2b7bc448a32fa9ec8262e24231be_eukaryote","2856","0.28449612403100777"
"1.7248062015503876","0.0023307595654953597","0.5797752808988764","0.47203219315895373","71","2","false","416ebed6f40ce92fda977416ca373220_eukaryote","82.97183098591549","0","71","0","0.9950355739619836","false","0","416ebed6f40ce92fda977416ca373220_eukaryote","2760","0.3215962441314554"
"1.6317829457364341","0.0035447469725089515","0.6128266033254157","0.4808510638297872","95","2","false","2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote","81.41052631578947","0","95","0","0.9956727195497505","false","0","2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote","4888","0.31554467564259486"
"1.7906976744186047","0.002145850759882705","0.5584415584415584","0.3913347309573725","54","2","false","c42c09f149cbb96ab465fe8b2be206c3_eukaryote","76.01851851851852","0","54","0","0.9945842625039822","false","0","c42c09f149cbb96ab465fe8b2be206c3_eukaryote","1994","0.29464542061441285"
"1.7829457364341086","0.002671125146381265","0.5608695652173913","0.40350877192982454","58","3","false","f02abee84a8b31c4281aa2fb6bd58349_eukaryote","72.34482758620689","0","58","0","0.9946373579696295","false","0","f02abee84a8b31c4281aa2fb6bd58349_eukaryote","2174","0.28259698275862066"
"1.7751937984496124","0.0019649376705867688","0.5633187772925764","0.4307320024198427","58","2","false","6f5d3bfd51485fbd9a71c476a19b3241_eukaryote","75.12068965517241","0","58","0","0.9946904534352766","false","0","6f5d3bfd51485fbd9a71c476a19b3241_eukaryote","2076","0.29116546377973807"
"1.7906976744186047","0.001853628688874755","0.5584415584415584","0.39273235499650594","54","2","false","a0026d509095158fccba24e0a4c3ef6e_eukaryote","74.75925925925925","0","54","0","0.9945842625039822","false","0","a0026d509095158fccba24e0a4c3ef6e_eukaryote","1930","0.2897645707723227"
