Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
5194d81d7c07ac6420f54c6041809d3f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp;sh__SH1183324.09FU	0.9669051967178436
16010d640ae1f9ef8b46d9778d31166d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9233881254523452
6dec4a7642385d3256e7c0ab2c05366d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae;sh__SH0154148.09FU	0.9752807092020684
cb50ce624c219f6dbac1b9510156c50b	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH0040180.09FU	0.9986688167628653
5743cd46a67f26fc2a0a910a35f1b12f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9923910333417094
d4ced3fcf757696111ad371371ff4cce	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9636165449807241
4b5f7bd67548fbdee937a51d4e0f4c93	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;g__Protomyces;s__Protomyces_inouyei;sh__SH1022423.09FU	0.9806086822236075
585a9678bf49f78397d5cbf90e930f6f	k__Fungi	0.9999985582029888
fb9c19d4c6a7d0bdf5ba0c8180f5bc19	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0113201.09FU	0.7478047470516128
071a281c62bbf2d8027f7d26fe23ff4f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans;sh__SH1295650.09FU	0.9990953052299978
7dc78f0196fb8e8cc7810c759ff16cd5	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH0114785.09FU	0.742835361830339
93f16b8e191c319fa4436201e8ccdd17	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH0258093.09FU	0.9999999999810427
