Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
195e135bafd51168096e81e702d2577e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp;sh__SH1010066.09FU	0.8108351890604848
a905b6c282037b607272cb7a5e6c0728	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9999975178121582
6765708747169505af530e1c80de284b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9517923712262093
fe2fd49850b7f610aab8a3d94fcf2fe9	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_sp;sh__SH1154775.09FU	0.9859973137661652
2ec6d7467156aacae4ad53e857189952	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_sp;sh__SH0983946.09FU	0.9480546514832089
c41c409d4beac245db2b1310fb2dd1c1	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH0257973.09FU	0.9999999999987494
5d1e341cffd872297308934fb45f86b1	k__Fungi	0.9999981071576617
d509b86927e664deee2af9fea07735c8	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Ustilentylomataceae;g__Ustilentyloma;s__Ustilentyloma_graminis;sh__SH1110288.09FU	0.9999868719639823
56aab5b4b3bfbdeca06ae65043803e5f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_rishiriensis;sh__SH1004067.09FU	0.9671284507643373
59992d756bdbd2999458c78f3c81e3e5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.8733835817520177
6269a6e4b70f7dade3400132252092eb	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp	0.7661123195969779
eb74333dc502023442c8074664e6f829	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_sp;sh__SH1154738.09FU	0.8470127672334203
71887c9f58b62c89456dfeac4bb1bd3b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9982756798239603
d7688eadda0e2b9f83c847b10e59b5c4	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_fristingensis	0.7307013040065681
ef5f0cdcfedbd7844638861b00b643af	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_sp;sh__SH0978909.09FU	0.9765780792141835
956d4c3745b50fad7423b8a8a6a22002	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9858302406647153
f108044c27920429e4202a6dbdced4b1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Microdochium;s__Microdochium_phragmitis;sh__SH0946088.09FU	0.9546324060419404
c848b385139800bd04694bc12b89c322	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Microdochium;s__Microdochium_sp;sh__SH0032222.09FU	0.709132435372921
ed4ec8b6655fa58c155813c09f350061	k__Fungi	0.9959373760520204
d25a7f29714a8dab8adb9b41790d3f34	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_conglomerata;sh__SH1190672.09FU	0.9993983217135407
6c005d2d2817df44ea0d0be4f182b4a4	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_roseus;sh__SH0882333.09FU	0.9999347028810579
a3e1d28f24414ce09bee078783110095	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	0.7997606193432338
567e207073484f1fa376781aa51efef5	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_sp;sh__SH0978909.09FU	0.9999953478064966
98c2dd8aa46ac4cc9532cf697e2f3074	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH0049184.09FU	0.9362074532007851
