#OTU ID	DE_erg_inf_Endo_2016_1	DE_erg_inf_Endo_2016_2	DE_erg_uni_Endo_2015_1	DE_erg_uni_Endo_2016_3	DE_erg_uni_Endo_2017_1	DE_erg_uni_Endo_2017_2	DE_erg_uni_Endo_2017_3	DE_ey_inf_Endo_2015_1	DE_ey_inf_Endo_2015_3	DE_ey_inf_Endo_2016_1	DE_ey_inf_Endo_2016_2	DE_ey_uni_Endo_2015_1	DE_ey_uni_Endo_2015_2	DE_ey_uni_Endo_2016_1	DE_ey_uni_Endo_2016_2	DE_ey_uni_Endo_2016_3	DE_ey_uni_Endo_2017_1	DE_ey_uni_Endo_2017_2	DE_jug_inf_Endo_2015_1.2	DE_jug_inf_Endo_2015_2.1	DE_jug_inf_Endo_2015_2.2	DE_jug_inf_Endo_2015_3.2	DE_jug_inf_Endo_2017_1	DE_jug_inf_Endo_2017_2	DE_jug_uni_Endo_2015_3.2	DE_jug_uni_Endo_2016_1.2	DE_jug_uni_Endo_2016_2.1	DE_jug_uni_Endo_2016_2.2	DE_jug_uni_Endo_2016_3.2	DE_jug_uni_Endo_2017_1	DE_jug_uni_Endo_2017_2	DE_jug_uni_Endo_2017_3	DE_k6_uni_Endo_2015_1	DE_k6_uni_Endo_2015_2	DE_k6_uni_Endo_2016_1.2	DE_k6_uni_Endo_2016_2.1	DE_k6_uni_Endo_2017_2	DE_k6_uni_Endo_2017_3	DE_pfn_uni_Endo_2016_1	DE_pfn_uni_Endo_2016_3	DE_pfn_uni_Endo_2017_2	DE_pfn_uni_Endo_2017_3	DE_wh_inf_Endo_2015_2	DE_wh_inf_Endo_2015_3	DE_wh_inf_Endo_2016_1	DE_wh_inf_Endo_2016_2	DE_wh_inf_Endo_2017_1	DE_wh_inf_Endo_2017_2	DE_wh_inf_Endo_2017_3	DE_wh_uni_Endo_2015_1.1	DE_wh_uni_Endo_2016_1	DE_wh_uni_Endo_2016_3	DE_wh_uni_Endo_2017_1	DE_wh_uni_Endo_2017_2	DE_wh_uni_Endo_2017_3	ES_cdc_inf_Endo_2015_1	ES_cdc_inf_Endo_2015_2	ES_cdc_uni_Endo_2015_1	ES_cdc_uni_Endo_2015_2	ES_cdc_uni_Endo_2017_2	ES_cdc_uni_Endo_2017_3	ES_mar_uni_Endo_2015_1	ES_mar_uni_Endo_2015_2	ES_sly_uni_Endo_2015_1	ES_sly_uni_Endo_2015_2	ES_sly_uni_Endo_2015_3	ES_sly_uni_Endo_2017_1	ES_sly_uni_Endo_2017_3	ES_to_uni_Endo_2017_3	FR_ch_uni_Endo_2015_1	FR_ch_uni_Endo_2015_2	FR_ch_uni_Endo_2015_3	FR_la_inf_Endo_2015_1	FR_la_inf_Endo_2015_2	FR_la_inf_Endo_2015_3	FR_la_inf_Endo_2017_1	FR_la_inf_Endo_2017_2	FR_la_inf_Endo_2017_3	FR_la_uni_Endo_2015_2	FR_la_uni_Endo_2017_1	FR_la_uni_Endo_2017_2	SE_kfa_uni_Endo_2015_1	SE_kfa_uni_Endo_2015_2	SE_kfa_uni_Endo_2016_1	SE_kfa_uni_Endo_2016_2	SE_kfa_uni_Endo_2016_3	SE_kfa_uni_Endo_2017_1	SE_kfb_uni_Endo_2015_1	SE_kfb_uni_Endo_2015_2	SE_kfb_uni_Endo_2015_3	SE_kfb_uni_Endo_2016_2	SE_kfb_uni_Endo_2016_3	SE_kfb_uni_Endo_2017_2	SE_kfc_uni_Endo_2015_3	SE_kfc_uni_Endo_2016_1	SE_kfc_uni_Endo_2016_2	SE_kfc_uni_Endo_2016_3	SE_kfc_uni_Endo_2017_1	SE_kfc_uni_Endo_2017_2	SE_kfc_uni_Endo_2017_3	SE_upp_uni_Endo_2015_1	SE_upp_uni_Endo_2015_2	SE_upp_uni_Endo_2015_3	SE_upp_uni_Endo_2016_1	SE_upp_uni_Endo_2016_2	SE_upp_uni_Endo_2017_1	SE_upp_uni_Endo_2017_3
6b8c4022aecbbb83eeb5c79d9997ba1f_bacteria	5903	181	0	4136	116	1062	607	500	8108	849	1489	3783	148	3330	5698	2404	5010	440	1962	57	0	0	298	110	2342	161	1031	1018	7480	2920	77	530	2731	4176	2022	6000	4434	669	210	1747	1077	2742	75	0	745	10740	2454	0	62	456	868	413	68	0	1271	511	80	3633	323	949	3792	118	2378	0	0	295	2612	366	350	296	354	819	1648	483	0	1120	5819	1159	89	949	233	1585	2141	4395	7483	41706	225	1138	1158	0	827	50955	1399	1011	13199	16171	19725	8143	15179	533	2075	6829	375	5645	6230	9576	0
c2ff2968fc5eb368695f90ee12c20b86_bacteria	16373	13594	0	8067	164	15570	1315	1735	10950	5232	31765	4837	0	11683	16361	4193	10008	974	1037	0	256	0	568	1576	0	0	0	2748	2614	1720	299	151	492	0	690	0	0	9652	0	0	0	0	229	1091	0	0	205	254	4562	192	0	0	210	385	325	722	24531	30086	11179	114	132	2834	78	0	1011	662	286	28797	0	0	230	0	244	721	273	4378	30823	3886	0	4961	19902	180	0	9594	4898	66653	0	2707	508	0	1119	0	29308	321	4730	2502	130	6409	2747	37549	13088	4977	42911	2177	101	518	669
00fae520fc99f4b43a079be78714514a_bacteria	8866	91	0	3195	57	0	0	10838	18047	212	183	5982	0	1178	1734	827	98	877	954	0	0	143	998	2005	92	145	1630	1221	1904	3826	78	1975	0	78	3440	195	5332	0	3696	2058	1169	56	100	0	50	299	139	825	0	0	55	0	141	755	0	1170	226	0	0	0	0	0	0	0	0	342	288	153	0	113	304	0	521	221	75	311	2863	4210	108	1011	6173	157	214	0	1269	6097	0	2696	0	0	840	0	69	1296	455	362	105	1611	1467	0	700	768	190	425	4303	427	0
8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	1157	0	0	59	52	141	164	0	0	145	472	0	0	496	251	914	0	54	121	0	0	0	0	75	137	0	121	82	565	0	0	0	85	938	400	600	246	183	0	275	111	87	0	275	440	1711	124	65	0	74	365	56	182	188	144	0	0	0	57	70	1683	0	443	0	0	0	111	0	0	130	191	76	388	0	0	308	428	224	0	725	0	267	219	97	139	1967	0	56	0	0	0	553	0	0	7968	1400	69	913	64	0	409	1074	0	3148	1999	858	0
6025a8d68dfe9ed561f3501b70ef5274_bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	130	0	0	0	0	50	0	0	0	338	0	0	0	0	0	69	0	0	297	0	0	416	0	0	73	76	0	1041	9976	1329	0
871638cacece191a60d3f3fe9407c592_bacteria	127	63	0	0	0	0	0	58	69	72	130	0	0	494	145	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	93	0	0	119	0	0	0	0	0	0	0	0	288	0	380	219	132	0	0	928	68	0	52	0	0	107	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	103	169	259	0
c861b1ec2e390a9906dec7ee827ab766_bacteria	1132	85	0	720	0	0	72	130	1154	552	820	88	0	2186	400	1325	160	297	84	0	0	0	0	81	1125	0	0	0	239	328	107	989	183	543	202	111	373	108	274	232	407	421	0	0	152	116	51	87	0	142	0	0	488	253	68	0	0	0	68	0	0	0	0	0	188	65	85	0	67	453	937	0	343	298	0	160	1222	514	197	784	607	567	580	303	4474	26831	0	180	0	0	298	0	139	214	237	543	190	412	271	0	596	958	129	3664	3424	2832	105
0a78918b318c9a666440b19941b2c94e_bacteria	11674	4822	0	1632	0	0	0	0	0	0	0	0	0	0	619	0	0	6879	3676	104	0	0	18725	448	0	0	0	0	0	393	0	466	444	0	0	0	0	0	0	0	0	0	0	0	254	254	227	0	0	95	0	110	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	6970	0	0	10860	417	2026	87	7487	340	0	0	0	304	0	0	87	0	0	0	0	0	0	0	412	0	6246	99	0	345	973	52	755	0	0	0
55e2f6614bc214f35d8745edeee16727_bacteria	1416	0	0	1380	0	0	290	794	3049	605	670	286	0	1195	383	3521	187	1035	130	0	140	0	0	0	90	53	164	94	0	168	0	227	117	338	192	140	996	0	72	94	781	0	63	0	72	235	77	59	0	0	0	0	0	534	0	0	0	62	0	152	284	0	0	0	73	349	588	0	0	0	147	430	412	327	0	1173	1080	441	339	453	629	490	583	4535	11318	14689	0	61	0	0	180	673	3667	499	60	6006	56	640	227	0	1763	1366	54	1664	9121	3071	0
5d0942009326032f72c94ca27dc2015d_bacteria	1569	0	0	866	0	0	762	124	116	75	237	166	0	453	86	553	0	2131	0	0	0	0	0	1095	52	89	0	62	1181	2394	128	2259	0	0	113	0	0	0	235	0	116	237	0	0	57	0	0	86	0	0	0	0	219	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	469	0	0	473	591	0	160	570	56	0	0	1360	2683	753	0	0	0	57	86	0	152	62	0	283	314	0	0	136	844	0	953	2505	164	0
